county_code,farm_acres,cropland_acres,irrigated_acres,crop_totals_sales_measured_in,farm_income_1,xmas_tree_sale,fertilizer_use,chemical_use,fuel_use_$,hired_labor_cost,contract_labor_cost,worker_number,emus_sold,bee_colonies,honey_sold,ornamental_fish,bison_sale,aquatic_plants,mushroom_spawn_sale,grazing_rotation,producer_age_group,state_lower,county,county_acreage_2000,population
005,"126,655","73,655",202,"23,005,000","21,090",16,"3,292,000","1,387,000","2,398,000","3,114,000","313,000",457,NA,164,"3,000",NA,NA,NA,NA,126,57.6,pennsylvania,Armstrong,425241.60000000003,65558
005,"9,713","5,292",391,"12,093,000","14,614",12,"915,000","448,000","828,000","5,354,000","200,000",519,NA,0,0,NA,NA,NA,NA,31,57.9,rhode island,Newport,200729.59999999998,85643
005,"86,555","35,299","5,888","12,545,000","13,307",2,"2,377,000","1,975,000","997,000","2,382,000","584,000",143,NA,21,NA,NA,NA,NA,NA,4,58.9,south carolina,Allendale,264051.2,8039
007,"636,917","214,299","8,516","26,736,000","130,181",NA,"2,964,000","2,172,000","3,159,000","2,341,000","374,000",210,NA,NA,NA,NA,NA,NA,NA,52,54.5,south dakota,Bennett,761977.6,3381
005,"68,588","30,323",0,"6,000,000",109,NA,"2,024,000","713,000","621,000","651,000","88,000",144,NA,189,"3,000",NA,NA,NA,NA,63,57.4,tennessee,Benton,279168,15864
005,"103,947","21,632",453,"2,594,000","13,910",NA,"1,137,000","272,000","1,683,000","1,586,000","1,013,000",332,NA,243,"6,000",NA,NA,NA,NA,100,57.9,texas,Angelina,553248,86395
005,"276,273","159,356","90,148","41,413,000","28,635",5,"5,522,000","2,649,000","5,655,000","17,320,000","1,047,000","1,981",NA,"2,466",0,NA,NA,NA,NA,165,56.5,utah,Cache,750764.7999999999,133154
005,"86,999","31,338",54,"6,989,000","20,794",11,"1,102,000","177,000","1,988,000","3,847,000","146,000",449,NA,83,"13,000",NA,NA,NA,NA,133,55.3,vermont,Caledonia,420812.8,30233
005,"30,857","8,913",NA,"809,000",446,5,"156,000","34,000","210,000","541,000",0,87,NA,37,0,NA,NA,NA,NA,15,61.2,virginia,Alleghany,285228.8,15223
005,"613,562","473,064","204,309","769,417,000","94,246",NA,"70,434,000","87,738,000","27,188,000","215,743,000","27,274,000","15,881",NA,"3,346",0,2,NA,NA,NA,266,55.8,washington,Benton,1126476.7999999998,206873
005,"3,609",506,6,"111,000",-815,NA,"10,000","2,000","10,000",NA,"3,000",NA,NA,7,NA,NA,NA,NA,NA,NA,52.5,west virginia,Boone,322035.2,21809
005,"305,604","208,784","15,343","76,678,000","51,948",14,"15,001,000","6,120,000","12,660,000","19,306,000","1,205,000","1,332",NA,322,"49,000",NA,1,1,0,148,55.3,wisconsin,Barron,569612.8,46711
005,"2,901,210","184,280","5,110","2,557,000","26,495",NA,"208,000","282,000","3,887,000","6,771,000","869,000",523,NA,8,0,NA,9,NA,NA,135,56.9,wyoming,Campbell,3072998.4000000004,47026
007,"55,965","15,823",78,"2,246,000","-1,650",NA,"1,052,000",0,"431,000","412,000","20,000",60,NA,47,"3,000",NA,NA,NA,NA,26,55.6,alabama,Bibb,400742.39999999997,22293
007,"1,214,134","2,312","1,296","561,000","-2,511",NA,"26,000","12,000","1,033,000","1,864,000","294,000",209,NA,0,0,NA,NA,NA,NA,44,61.7,arizona,Gila,3069273.5999999996,53272
007,"243,753","72,902",231,"7,562,000","100,547",1,"2,967,000","1,072,000","8,970,000","15,784,000","5,778,000","1,175",NA,744,"23,000",1,NA,NA,NA,222,56.6,arkansas,Benton,563353.6,284333
007,"348,300","214,211","192,534","507,638,000","79,623",3,"43,057,000","45,112,000","24,590,000","78,119,000","13,787,000","4,348",NA,"71,961","183,000",NA,NA,NA,NA,102,59.6,california,Butte,1073350.4,211632
007,"210,147","12,532","18,332","1,403,000","-5,291",4,"157,000","80,000","850,000","2,132,000","875,000",231,NA,66,0,NA,NA,3,NA,122,62.2,colorado,Archuleta,867507.2,13359
007,"16,417","6,474",730,"55,274,000","6,539",35,"973,000","712,000","2,617,000","22,072,000","934,000","1,139",NA,195,"28,000",1,NA,7,NA,24,56.2,connecticut,Middlesex,281004.8,NA
007,"58,841","12,883",627,"3,574,000","1,033",1,"1,051,000","252,000","838,000","2,527,000","113,000",158,NA,"2,237","293,000",3,NA,NA,NA,65,58.4,florida,Bradford,192025.6,28203
007,"130,989","53,208","26,240","36,145,000","133,796",NA,"5,070,000","4,483,000","2,851,000","3,845,000","524,000",232,NA,0,NA,NA,NA,NA,NA,3,61.6,georgia,Baker,223468.80000000002,2876
009,"248,956","56,551","4,849","74,211,000","-9,272",8,"3,523,000","1,654,000","3,620,000","62,694,000","1,725,000","1,880",NA,"1,064","70,000",2,NA,4,NA,127,59.2,hawaii,Maui,1535193.5999999999,164754
007,"296,959","108,279","54,677","17,492,000","30,704",NA,"2,034,000","817,000","3,371,000","2,394,000","243,000",230,NA,0,0,NA,NA,NA,NA,60,56.1,idaho,Bear Lake,671641.6000000001,6372
007,"113,500","106,043",898,"59,227,000","30,254",1,"7,088,000","4,571,000","3,117,000","6,627,000","280,000",412,NA,75,0,NA,NA,NA,NA,29,58.5,illinois,Boone,180441.6,53448
007,"251,002","246,360","6,642","155,422,000","133,737",NA,"18,711,000","14,563,000","7,526,000","8,520,000","148,000",463,NA,0,0,NA,NA,NA,NA,11,55.4,indiana,Benton,260096,8719
007,"179,274","108,260",NA,"26,420,000","16,581",NA,"5,186,000","2,527,000","2,162,000","1,137,000","330,000",234,NA,38,0,NA,NA,NA,NA,74,58.6,iowa,Appanoose,330464,12317
007,"631,631","236,520","14,208","38,214,000","33,467",NA,"7,358,000","6,429,000","5,063,000","3,369,000","699,000",296,NA,NA,NA,NA,1,NA,NA,67,58,kansas,Barber,727174.4,4228
007,"94,340","75,295",0,"38,125,000","97,851",NA,"6,573,000","4,493,000","2,002,000","1,886,000","251,000",142,NA,24,0,NA,NA,NA,NA,34,56.9,kentucky,Ballard,175104,7728
007,"91,906","86,503",0,"45,080,000","16,585",NA,"4,392,000","5,290,000","3,835,000","11,182,000","587,000",475,NA,NA,NA,NA,NA,NA,NA,7,50.6,louisiana,Assumption,233312,21039
007,"47,201","11,095",95,0,"10,610",6,"205,000","48,000","751,000","1,921,000","98,000",281,NA,65,"8,000",NA,NA,NA,NA,84,56,maine,Franklin,1116358.4,29456
009,"25,152","12,655",289,"5,701,000","-7,256",1,"1,023,000","398,000","721,000","793,000","101,000",180,NA,151,"4,000",NA,NA,NA,NA,56,56.8,maryland,Calvert,220857.59999999998,92783
007,"7,715",810,258,"3,313,000","-3,268",NA,"127,000","32,000","503,000","2,709,000","323,000",263,NA,0,NA,NA,NA,NA,NA,25,55.4,massachusetts,Dukes,314208,20600
007,"65,388","42,206",46,"7,645,000","16,692",4,"1,726,000","649,000","1,473,000","2,659,000","140,000",187,NA,31,"1,000",NA,NA,NA,NA,61,58.2,michigan,Alpena,1084800,28907
007,"168,667","79,842","3,493","13,287,000","9,893",1,"2,183,000","978,000","1,485,000","618,000","148,000",146,NA,206,"19,000",NA,NA,NA,NA,110,57.3,minnesota,Beltrami,1955577.6,46228
007,"118,012","22,115",265,"4,349,000","9,800",NA,"985,000","513,000","974,000","1,165,000","243,000",397,NA,24,NA,NA,NA,NA,NA,49,59.7,mississippi,Attala,471744,17889
007,"405,442","334,624","16,962","151,778,000","80,201",NA,"21,694,000","15,211,000","8,287,000","10,788,000","986,000",578,NA,337,"41,000",NA,NA,NA,NA,102,57.6,missouri,Audrain,445945.6,24962
007,"466,920","112,503","47,139","22,510,000","40,774",NA,"2,740,000","1,652,000","1,876,000","4,696,000","282,000",302,NA,0,0,NA,1,NA,NA,60,56.2,montana,Broadwater,792921.6000000001,6774
007,"423,063","191,224","26,085","20,802,000","35,729",NA,"4,175,000","2,926,000","3,502,000","3,854,000","145,000",221,NA,50,"27,000",NA,1,NA,NA,39,60.5,nebraska,Banner,477676.8,674
007,"2,180,039","215,013","199,860","11,094,000","22,413",NA,"1,560,000","285,000","4,368,000","10,192,000","1,771,000",621,NA,69,"11,000",NA,NA,NA,NA,104,54.3,nevada,Elko,11009881.6,53702
007,"46,910","15,354",50,"5,335,000","11,391",19,"573,000","69,000","811,000","3,389,000","93,000",236,NA,0,"8,000",NA,NA,NA,NA,25,60.6,new hampshire,Coos,1172121.6,31268
007,"9,298","5,017","2,308","22,809,000","30,082",11,"950,000","968,000","1,048,000","8,620,000","544,000",649,NA,107,"15,000",1,NA,1,NA,24,57.2,new jersey,Camden,145651.2,523485
006,"1,593,679","5,433",877,"189,000",0,NA,"48,000","10,000",0,0,"96,000",199,NA,22,NA,NA,NA,NA,NA,134,58.9,new mexico,Cibola,2906694.4,27172
007,"62,467","33,459",450,"10,396,000","16,487",23,"604,000","283,000","2,070,000","4,893,000","133,000",337,NA,302,"48,000",1,NA,NA,NA,80,60,new york,Broome,457894.4,198683
007,"85,330","33,625",276,"13,135,000","320,627",NA,"2,250,000","2,349,000","2,649,000","4,515,000","4,832,000",342,NA,44,"5,000",NA,NA,NA,NA,33,58.7,north carolina,Anson,343763.2,22055
007,"734,722","125,728",0,"5,667,000","51,594",NA,"1,662,000","1,129,000","1,624,000","1,925,000","288,000",140,NA,NA,NA,NA,2,NA,NA,60,57.5,north dakota,Billings,738176,945
007,"153,654","101,081",298,"38,304,000","4,974",13,"6,913,000","2,350,000","3,215,000","5,701,000","620,000",877,NA,386,"46,000",NA,NA,2,NA,113,56.9,ohio,Ashtabula,875820.8,97574
007,"1,037,049","296,108","21,501","19,413,000","95,012",NA,"3,770,000","3,356,000","6,838,000","4,877,000","895,000",378,NA,0,NA,NA,NA,NA,NA,83,60.7,oklahoma,Beaver,1163251.2,5049
007,"15,070","4,367","1,876","1,307,000","1,168",7,"405,000","84,000","445,000","2,130,000","206,000",478,NA,50,"1,000",NA,NA,NA,NA,38,57.5,oregon,Clatsop,694240,41072
007,"53,832","30,082",284,"14,486,000","12,531",14,"978,000","620,000","1,195,000","2,116,000","29,000",575,NA,336,"53,000",NA,NA,3,NA,88,58,pennsylvania,Beaver,284096,168215
007,"16,328","4,236",415,"9,033,000","-3,141",11,"446,000","243,000","980,000","4,672,000","351,000",542,NA,208,0,NA,NA,NA,NA,39,55.9,rhode island,Providence,278924.8,660741
007,"183,718","69,888",612,"10,037,000","6,604",NA,"3,706,000","1,151,000","2,655,000","4,167,000","1,081,000",675,NA,654,"35,000",NA,NA,NA,NA,248,57.8,south carolina,Anderson,484768,203718
009,"304,914","228,354","8,608","77,984,000","73,755",NA,"11,732,000","7,050,000","4,982,000","1,490,000","125,000",233,NA,0,0,NA,NA,NA,NA,53,55.8,south dakota,Bon Homme,372044.80000000005,7003
007,"94,150","34,745",535,"10,647,000","13,343",2,"2,765,000","872,000","1,835,000","2,969,000","1,504,000",373,NA,420,0,NA,NA,NA,NA,108,56.8,tennessee,Bledsoe,260294.4,14913
007,"53,912","1,597",0,"74,000","-8,055",NA,"13,000",0,"174,000","191,000","55,000",0,NA,0,NA,NA,NA,NA,NA,11,60.8,texas,Aransas,337888,23830
007,"230,942","15,829","9,253","2,321,000",367,NA,"252,000","84,000","663,000","600,000","327,000",130,NA,98,"3,000",NA,NA,NA,NA,40,54.3,utah,Carbon,950124.7999999999,20412
007,"64,226","26,828",463,"22,333,000","18,721",8,"1,103,000","449,000","2,381,000","9,386,000","1,055,000",875,NA,299,"93,000",NA,NA,NA,NA,90,55.1,vermont,Chittenden,396569.6,168323
007,"102,690","34,764",204,"9,247,000","63,382",NA,"2,073,000","962,000","1,967,000","4,362,000","696,000",344,NA,19,0,NA,NA,NA,NA,84,57.8,virginia,Amelia,229465.6,13265
007,"59,767","29,078","23,819","255,551,000","44,717",5,"5,886,000","19,191,000","4,318,000","97,680,000","10,391,000","18,872",NA,"1,110","75,000",NA,NA,NA,NA,27,59.4,washington,Chelan,1915916.7999999998,79074
007,"89,587","17,918",10,"1,296,000","2,629",1,"332,000","32,000","566,000","210,000","42,000",176,NA,341,"18,000",NA,NA,NA,NA,63,58.7,west virginia,Braxton,330348.8,12447
007,"81,041","42,610",224,"8,215,000","5,182",2,"598,000","252,000","1,266,000","1,993,000","178,000",307,NA,62,"19,000",NA,NA,NA,NA,82,55,wisconsin,Bayfield,1306579.2,16220
007,"2,811,832","143,863","187,434","6,162,000","42,995",NA,"1,478,000","128,000","3,323,000","9,549,000","879,000",518,NA,9,NA,NA,1,NA,NA,73,56.8,wyoming,Carbon,5096979.2,14537
009,"148,177","43,793",935,"13,240,000","66,897",2,"3,799,000","1,184,000","4,762,000","4,207,000","2,668,000",684,NA,132,"9,000",NA,NA,NA,NA,141,56.2,alabama,Blount,416384,59134
009,"1,290,391","52,368","46,682","54,751,000","18,164",NA,"5,014,000","2,607,000","3,671,000","9,384,000","541,000",652,NA,266,0,NA,NA,NA,NA,57,59.9,arizona,Graham,2970329.6,38533
009,"305,922","42,283",320,"3,114,000","19,128",NA,"2,852,000","716,000","3,692,000","2,843,000","1,804,000",528,NA,153,"6,000",NA,NA,NA,NA,264,57,arkansas,Boone,385164.80000000005,37373
009,"239,594","14,848","5,823","9,613,000","-3,209",2,"456,000","618,000","1,935,000","3,241,000","2,146,000",416,NA,629,"5,000",NA,NA,NA,NA,104,59.7,california,Calaveras,663577.6,45292
009,"1,471,783","742,370","45,519","52,394,000","38,586",NA,"7,930,000","8,432,000","7,333,000","4,743,000","1,617,000",370,NA,0,NA,NA,3,NA,NA,59,60.8,colorado,Baca,1636537.6,3506
009,"26,938","11,448","1,292","107,020,000","23,173",54,"3,381,000","1,536,000","4,919,000","29,864,000","198,000","1,663",NA,"1,141","134,000",1,NA,1,NA,56,56.9,connecticut,New Haven,551692.8,NA
009,"156,565","20,987","10,531","45,355,000","15,349",NA,"4,486,000","2,416,000","1,799,000","10,907,000","2,515,000",758,NA,"6,498","548,000",6,NA,8,NA,72,60.1,florida,Brevard,996448,606612
009,"33,886","7,951",85,"479,000","-4,444",3,"217,000","63,000","209,000","69,000","18,000",0,NA,42,0,NA,NA,NA,NA,24,60.5,georgia,Baldwin,171200,43799
009,"139,944","82,097",219,"18,464,000","15,342",1,"4,441,000","2,773,000","1,157,000","3,533,000","77,000",195,NA,0,0,NA,1,NA,NA,24,59.9,idaho,Benewah,501747.2,9530
009,"141,657","88,173",160,"39,153,000","25,373",NA,"7,168,000","3,823,000","2,233,000","2,147,000","116,000",152,NA,NA,NA,NA,NA,NA,NA,33,58.4,illinois,Brown,196633.6,6244
009,"92,165","86,315",NA,"47,453,000","76,810",NA,"5,930,000","4,976,000","1,640,000","2,763,000","578,000",146,NA,0,NA,NA,NA,NA,NA,7,58.9,indiana,Blackford,105856,12112
009,"275,557","253,353",0,"130,110,000","120,876",2,"15,784,000","10,708,000","5,279,000","5,335,000","437,000",452,NA,12,"2,000",NA,NA,NA,NA,47,58.9,iowa,Audubon,283891.2,5674
009,"557,961","425,271","28,898","75,111,000","77,416",NA,"13,639,000","11,950,000","6,295,000","8,430,000","1,006,000",448,NA,47,"7,000",NA,NA,NA,NA,39,58.7,kansas,Barton,576294.4,25493
009,"253,834","141,417",97,"48,692,000","15,235",1,"11,911,000","4,489,000","5,349,000","7,941,000","3,826,000","1,316",NA,390,"25,000",NA,6,NA,NA,339,55.6,kentucky,Barren,319955.2,44485
009,"281,988","201,126","26,002","93,793,000","45,803",1,"10,000,000","11,563,000","8,844,000","8,583,000","1,034,000",626,NA,"22,332",0,NA,NA,NA,NA,90,56.1,louisiana,Avoyelles,554028.7999999999,39693
009,"65,209","15,180",230,"10,474,000","5,794",17,"518,000","552,000","774,000","8,382,000","714,000","1,097",NA,133,"5,000",1,NA,1,NA,47,59.5,maine,Hancock,1504659.2000000002,55478
011,"128,052","108,968","32,420","70,845,000","157,922",NA,"11,567,000","7,185,000","5,322,000","8,413,000","2,422,000",656,NA,94,"16,000",NA,NA,NA,NA,54,58,maryland,Caroline,208678.4,33293
009,"20,726","10,958","1,306","28,454,000","7,123",34,"933,000","365,000","2,235,000","12,880,000","1,735,000","1,187",NA,300,"61,000",NA,NA,4,NA,52,57.1,massachusetts,Essex,530259.2,809829
009,"55,565","34,179","4,026","28,983,000","24,221",24,"2,331,000","3,415,000","1,777,000","6,768,000","212,000",748,NA,0,0,NA,NA,NA,NA,37,59.7,michigan,Antrim,385216,23431
009,"194,832","155,769","16,699","63,898,000","71,503",7,"8,842,000","4,618,000","6,735,000","10,427,000","786,000",794,NA,91,"4,000",NA,1,NA,NA,50,53.3,minnesota,Benton,264320,41379
009,"75,968","25,579",0,"7,716,000","5,272",NA,"1,319,000","493,000","811,000","771,000","20,000",128,NA,19,NA,NA,NA,NA,NA,24,60.8,mississippi,Benton,261536,7646
009,"289,638","96,865","4,343","16,817,000","79,371",NA,"6,886,000","2,078,000","8,330,000","12,928,000","3,228,000","1,026",NA,150,"11,000",1,NA,NA,NA,267,56.6,missouri,Barry,506169.6,34534
009,"815,758","134,972","98,757","33,059,000","33,140",NA,"6,183,000","2,839,000","5,070,000","6,052,000","368,000",529,NA,76,"3,000",NA,NA,NA,NA,136,57.7,montana,Carbon,1319801.6,10473
009,"366,649","28,818","8,480","2,130,000","71,576",NA,"554,000","144,000","1,397,000","2,016,000","72,000",128,NA,NA,NA,NA,NA,NA,NA,34,55.8,nebraska,Blaine,457177.60000000003,431
009,0,"14,447","14,968","11,500,000","229,764",NA,"1,050,000","422,000","332,000",0,"7,000",39,NA,NA,NA,NA,NA,NA,NA,NA,54.4,nevada,Esmeralda,2296960,729
009,"73,575","16,323",123,"7,087,000","1,550",21,"598,000","139,000","1,103,000","4,342,000","335,000",441,NA,113,"29,000",NA,NA,NA,NA,76,60.8,new hampshire,Grafton,1120051.2,91118
009,"8,135","3,847","1,433","8,771,000","23,855",8,"449,000","373,000","510,000","1,564,000","69,000",229,NA,197,"65,000",NA,NA,NA,NA,16,59,new jersey,Cape May,396979.19999999995,95263
007,"2,073,125","19,216","16,712","746,000","40,567",NA,"146,000","21,000","1,228,000","2,123,000","253,000",232,NA,0,0,NA,1,NA,NA,63,61.1,new mexico,Colfax,2411552,12387
009,"166,240","88,742",170,"19,887,000","27,935",11,"3,149,000","1,214,000","4,255,000","9,120,000","400,000",617,NA,706,"1,509,000",NA,1,NA,0,132,56.8,new york,Cattaraugus,846240,77042
009,"109,790","36,360",84,"43,957,000","9,684",144,"2,607,000","1,215,000","2,462,000","16,509,000","2,405,000","2,113",NA,301,"38,000",NA,2,4,NA,82,57.9,north carolina,Ashe,273139.19999999995,26577
009,"958,377","865,610",29,"199,430,000","100,418",1,"29,419,000","22,656,000","8,979,000","6,901,000","731,000",443,NA,415,"2,053,000",NA,NA,NA,NA,37,57.7,north dakota,Bottineau,1086553.6,6379
009,"98,742","30,432",69,"5,758,000","-2,661",1,"825,000","235,000","906,000","1,396,000","112,000",351,NA,240,"27,000",NA,NA,1,NA,144,57.8,ohio,Athens,325465.60000000003,62431
009,"498,089","175,710","10,456","26,358,000","9,508",NA,"4,474,000","3,844,000","4,266,000","2,367,000","686,000",371,NA,26,"2,000",NA,NA,NA,NA,121,58,oklahoma,Beckham,578649.6,22410
009,"43,379","12,646","2,210",0,614,26,"1,617,000","411,000","1,188,000","6,925,000","1,871,000",810,NA,297,"14,000",NA,1,2,NA,130,56.6,oregon,Columbia,440531.2,52589
009,"222,224","119,520",414,"36,644,000","25,198",14,"5,430,000","3,902,000","4,303,000","8,915,000","739,000",956,NA,192,"8,000",NA,1,NA,NA,232,53.6,pennsylvania,Bedford,651136,47577
009,"19,866","6,293","2,000","17,095,000","13,296",15,"1,152,000","475,000","1,031,000","6,189,000","169,000",498,NA,210,"102,000",NA,NA,NA,NA,40,57.9,rhode island,Washington,360172.8,129839
009,"102,591","53,499","9,373","22,926,000","28,158",NA,"4,839,000","2,692,000","1,947,000","2,800,000","648,000",620,NA,124,0,NA,NA,NA,NA,17,59.1,south carolina,Bamberg,253100.80000000002,13311
011,"459,501","345,429","20,527","126,076,000","74,421",NA,"19,637,000","12,084,000","12,181,000","21,126,000","1,686,000","1,232",NA,995,0,NA,NA,NA,NA,98,56.9,south dakota,Brookings,515046.4,34375
009,"94,577","40,596",141,"5,720,000","-6,877",NA,"2,009,000","446,000","1,683,000","4,065,000","212,000",564,NA,350,"34,000",NA,NA,NA,NA,163,60.1,tennessee,Blount,362656,135280
009,"560,238","124,111",184,"5,797,000","25,245",NA,"1,897,000","1,301,000","3,076,000","4,061,000","964,000",419,NA,24,0,1,NA,NA,NA,64,58.9,texas,Archer,592499.2,8560
009,"17,671","6,556","7,168","340,000","17,574",NA,"48,000","5,000","188,000","187,000",0,22,NA,NA,NA,NA,NA,NA,NA,13,56.5,utah,Daggett,462758.39999999997,935
009,"42,801","7,951",9,"5,047,000","29,828",5,"252,000","96,000","559,000","2,107,000",0,296,NA,0,NA,NA,NA,NA,NA,17,53.1,vermont,Essex,431200,5920
009,"78,812","17,321",175,"3,517,000","2,292",NA,"706,000","452,000","723,000","1,101,000","34,000",197,NA,166,"27,000",NA,NA,NA,NA,71,60.9,virginia,Amherst,306419.19999999995,31307
009,"17,197","7,375","3,486","5,093,000","-6,293",7,"462,000","144,000","792,000","5,265,000","281,000",546,NA,153,"54,000",NA,1,NA,NA,107,61,washington,Clallam,1709017.6,77155
009,"14,306","4,286",0,"584,000",-270,2,"80,000","12,000","186,000",0,0,0,NA,17,"2,000",NA,NA,NA,NA,15,60.7,west virginia,Brooke,59046.4,22559
009,"192,007","166,639",536,"40,293,000","46,346",7,"10,111,000","6,058,000","8,560,000","29,640,000","1,084,000","1,579",NA,0,0,NA,NA,2,NA,66,55.7,wisconsin,Brown,393868.8,268740
009,"2,593,514","106,652","65,241","6,902,000","25,824",NA,"439,000","359,000","2,827,000","6,818,000","599,000",402,NA,NA,NA,NA,3,NA,NA,79,56.8,wyoming,Converse,2729664,13751
011,"115,302","19,969",120,0,"71,850",NA,"1,604,000",0,"2,179,000","6,042,000","466,000",434,NA,0,0,NA,NA,NA,NA,27,62,alabama,Bullock,400678.39999999997,10357
011,"65,911","4,954","5,136","2,164,000","14,117",NA,"462,000","67,000","594,000","1,668,000","49,000",94,NA,10,NA,NA,NA,NA,NA,23,62.5,arizona,Greenlee,1182988.8,9563
011,"29,716","6,188",466,"6,652,000","66,718",NA,"699,000","375,000","1,073,000","1,591,000","1,380,000",432,NA,16,NA,NA,NA,NA,NA,25,58,arkansas,Bradley,418803.2,10545
011,"456,873","277,474","233,746","544,843,000","135,221",NA,"51,460,000","54,535,000","24,000,000","80,538,000","33,146,000","3,166",NA,"17,855",0,NA,NA,NA,NA,29,57.3,california,Colusa,739980.8,21839
011,"734,630","93,280","38,828","16,433,000","55,647",NA,"1,248,000","1,099,000","1,905,000","6,480,000","252,000",276,NA,0,0,NA,NA,NA,NA,43,58.1,colorado,Bent,986316.7999999999,5650
011,"60,122","23,921",648,"75,402,000","42,594",50,"4,178,000","1,918,000","5,903,000","28,771,000","687,000","1,874",NA,"1,213","405,000",2,NA,2,NA,138,56.9,connecticut,New London,493862.39999999997,NA
